-0.9549431	2.38700745  
-0.65623883	1.91453766 
-0.35753457     2.01609913
-0.0588303      1.3729331 
0.23987397      0.77552457
0.53857824      0.09893479
0.8372825       -1.07250502
1.13598677	-1.97094355  
1.43469104	-2.02428404  
1.73339531	-2.56370062

           
    
